code_insee_commune_actualise,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,surface_habitable_logement,consommation_energie_primaire,date_reception_dpe,region_code,source
22174,E,C,appartement,1985,62.8,649.0,2021-09-18,53,simule_distributions_ademe_2023
29171,E,E,maison,1990,33.1,676.0,2021-09-18,53,simule_distributions_ademe_2023
56357,F,F,appartement,1952,138.2,483.0,2021-09-18,53,simule_distributions_ademe_2023
56024,D,G,appartement,1986,61.0,159.0,2021-09-19,53,simule_distributions_ademe_2023
56082,D,C,maison,1978,39.8,207.0,2021-09-19,53,simule_distributions_ademe_2023
22174,D,D,appartement,1989,40.4,252.0,2021-09-19,53,simule_distributions_ademe_2023
56094,C,G,appartement,2010,84.5,325.0,2021-09-19,53,simule_distributions_ademe_2023
29061,E,C,maison,1967,52.8,589.0,2021-09-20,53,simule_distributions_ademe_2023
56244,F,D,appartement,1947,34.2,556.0,2021-09-20,53,simule_distributions_ademe_2023
29022,E,G,appartement,1977,74.2,446.0,2021-09-20,53,simule_distributions_ademe_2023
22168,D,D,immeuble,1984,63.6,232.0,2021-09-20,53,simule_distributions_ademe_2023
22312,F,B,maison,1955,47.5,374.0,2021-09-21,53,simule_distributions_ademe_2023
35203,C,D,immeuble,1993,48.6,254.0,2021-09-21,53,simule_distributions_ademe_2023
22046,C,F,maison,2000,81.4,232.0,2021-09-21,53,simule_distributions_ademe_2023
56063,B,F,maison,1995,43.8,141.0,2021-09-21,53,simule_distributions_ademe_2023
35390,F,G,maison,1926,66.1,538.0,2021-09-22,53,simule_distributions_ademe_2023
29221,G,B,maison,1938,71.6,382.0,2021-09-22,53,simule_distributions_ademe_2023
29152,E,D,appartement,1994,160.0,612.0,2021-09-22,53,simule_distributions_ademe_2023
22207,A,E,appartement,2003,49.4,92.0,2021-09-22,53,simule_distributions_ademe_2023
35019,B,D,maison,2006,122.6,70.0,2021-09-23,53,simule_distributions_ademe_2023
56357,E,E,appartement,1978,108.5,598.0,2021-09-23,53,simule_distributions_ademe_2023
35119,E,E,appartement,1990,58.8,475.0,2021-09-23,53,simule_distributions_ademe_2023
22369,G,E,maison,1939,121.6,631.0,2021-09-23,53,simule_distributions_ademe_2023
35175,G,G,maison,1968,78.9,498.0,2021-09-24,53,simule_distributions_ademe_2023
56129,E,F,maison,1974,43.3,665.0,2021-09-24,53,simule_distributions_ademe_2023
29271,C,B,appartement,2015,36.1,244.0,2021-09-24,53,simule_distributions_ademe_2023
35190,A,D,maison,1990,86.9,54.0,2021-09-24,53,simule_distributions_ademe_2023
29187,D,C,maison,1992,97.8,285.0,2021-09-25,53,simule_distributions_ademe_2023
56376,F,C,maison,1958,33.3,614.0,2021-09-25,53,simule_distributions_ademe_2023
56251,C,F,appartement,1997,22.2,325.0,2021-09-25,53,simule_distributions_ademe_2023
56112,A,C,appartement,2002,69.2,70.0,2021-09-25,53,simule_distributions_ademe_2023
22340,F,B,maison,1921,67.2,640.0,2021-09-26,53,simule_distributions_ademe_2023
29382,D,F,maison,1973,36.5,180.0,2021-09-26,53,simule_distributions_ademe_2023
35315,C,G,maison,1999,71.0,307.0,2021-09-26,53,simule_distributions_ademe_2023
29320,D,F,appartement,1989,166.2,235.0,2021-09-27,53,simule_distributions_ademe_2023
22003,F,E,maison,1972,90.8,510.0,2021-09-27,53,simule_distributions_ademe_2023
29218,F,G,appartement,1949,43.0,535.0,2021-09-27,53,simule_distributions_ademe_2023
56385,D,A,appartement,1980,154.5,275.0,2021-09-27,53,simule_distributions_ademe_2023
35151,E,F,maison,1985,28.8,401.0,2021-09-28,53,simule_distributions_ademe_2023
35149,A,D,appartement,1997,158.0,67.0,2021-09-28,53,simule_distributions_ademe_2023
29253,F,B,maison,1970,147.2,486.0,2021-09-28,53,simule_distributions_ademe_2023
29144,D,D,maison,1972,40.2,321.0,2021-09-28,53,simule_distributions_ademe_2023
22060,F,D,appartement,1971,68.3,466.0,2021-09-29,53,simule_distributions_ademe_2023
29151,F,G,maison,1925,62.1,675.0,2021-09-29,53,simule_distributions_ademe_2023
22081,G,F,maison,1950,41.1,624.0,2021-09-29,53,simule_distributions_ademe_2023
35115,E,G,appartement,1977,83.0,456.0,2021-09-29,53,simule_distributions_ademe_2023
35096,D,E,appartement,1979,55.5,230.0,2021-09-30,53,simule_distributions_ademe_2023
22138,C,E,maison,2004,167.3,232.0,2021-09-30,53,simule_distributions_ademe_2023
35209,E,D,maison,1987,42.7,382.0,2021-09-30,53,simule_distributions_ademe_2023
22075,D,A,maison,1972,33.7,294.0,2021-09-30,53,simule_distributions_ademe_2023
56270,D,F,immeuble,1982,92.9,183.0,2021-10-01,53,simule_distributions_ademe_2023
29339,E,E,maison,1976,46.3,367.0,2021-10-01,53,simule_distributions_ademe_2023
22219,G,F,maison,1957,179.4,508.0,2021-10-01,53,simule_distributions_ademe_2023
29124,E,F,maison,1970,107.2,410.0,2021-10-01,53,simule_distributions_ademe_2023
29143,F,D,appartement,1930,119.6,552.0,2021-10-02,53,simule_distributions_ademe_2023
22170,G,D,appartement,1962,65.3,389.0,2021-10-02,53,simule_distributions_ademe_2023
29302,D,D,maison,1984,34.4,277.0,2021-10-02,53,simule_distributions_ademe_2023
22338,C,G,maison,2008,98.3,236.0,2021-10-02,53,simule_distributions_ademe_2023
35111,E,E,maison,1991,101.0,464.0,2021-10-03,53,simule_distributions_ademe_2023
22337,E,F,appartement,1991,173.6,332.0,2021-10-03,53,simule_distributions_ademe_2023
56368,B,C,maison,2015,100.7,102.0,2021-10-03,53,simule_distributions_ademe_2023
22273,D,F,maison,1994,32.2,162.0,2021-10-03,53,simule_distributions_ademe_2023
22057,D,E,maison,1971,62.1,183.0,2021-10-04,53,simule_distributions_ademe_2023
22369,F,E,appartement,1930,118.7,539.0,2021-10-04,53,simule_distributions_ademe_2023
22075,C,C,maison,1992,43.0,157.0,2021-10-04,53,simule_distributions_ademe_2023
29234,F,D,maison,1964,94.5,690.0,2021-10-04,53,simule_distributions_ademe_2023
22138,F,E,immeuble,1965,31.1,570.0,2021-10-05,53,simule_distributions_ademe_2023
56151,D,F,appartement,1993,61.5,322.0,2021-10-05,53,simule_distributions_ademe_2023
29331,G,E,maison,1943,56.9,601.0,2021-10-05,53,simule_distributions_ademe_2023
29095,E,C,maison,1980,36.7,685.0,2021-10-05,53,simule_distributions_ademe_2023
35310,E,D,immeuble,1991,104.7,479.0,2021-10-06,53,simule_distributions_ademe_2023
29025,C,D,maison,2006,73.6,323.0,2021-10-06,53,simule_distributions_ademe_2023
29286,E,G,appartement,1972,78.4,554.0,2021-10-06,53,simule_distributions_ademe_2023
29205,A,F,appartement,1991,33.0,122.0,2021-10-06,53,simule_distributions_ademe_2023
22039,D,F,appartement,1992,111.7,301.0,2021-10-07,53,simule_distributions_ademe_2023
29295,F,D,maison,1973,64.5,375.0,2021-10-07,53,simule_distributions_ademe_2023
35010,E,D,appartement,1980,76.3,543.0,2021-10-07,53,simule_distributions_ademe_2023
22026,F,A,maison,1920,50.0,682.0,2021-10-08,53,simule_distributions_ademe_2023
56201,D,D,appartement,1966,45.7,260.0,2021-10-08,53,simule_distributions_ademe_2023
22171,E,B,maison,1987,65.2,547.0,2021-10-08,53,simule_distributions_ademe_2023
35175,F,E,appartement,1954,98.2,408.0,2021-10-08,53,simule_distributions_ademe_2023
29286,D,D,maison,1986,47.3,291.0,2021-10-09,53,simule_distributions_ademe_2023
29109,C,D,maison,2012,80.1,226.0,2021-10-09,53,simule_distributions_ademe_2023
56066,C,F,maison,1992,69.2,153.0,2021-10-09,53,simule_distributions_ademe_2023
35375,E,C,appartement,1985,126.3,691.0,2021-10-09,53,simule_distributions_ademe_2023
56250,F,G,appartement,1952,133.1,457.0,2021-10-10,53,simule_distributions_ademe_2023
22292,F,D,appartement,1952,56.6,556.0,2021-10-10,53,simule_distributions_ademe_2023
22147,G,E,maison,1952,39.9,487.0,2021-10-10,53,simule_distributions_ademe_2023
22217,D,F,maison,1985,106.7,262.0,2021-10-10,53,simule_distributions_ademe_2023
22085,F,D,maison,1971,113.8,484.0,2021-10-11,53,simule_distributions_ademe_2023
22377,D,D,maison,1969,74.8,223.0,2021-10-11,53,simule_distributions_ademe_2023
22300,D,E,maison,1985,86.3,244.0,2021-10-11,53,simule_distributions_ademe_2023
29051,C,E,immeuble,2007,39.8,216.0,2021-10-11,53,simule_distributions_ademe_2023
35211,F,C,maison,1927,86.4,334.0,2021-10-12,53,simule_distributions_ademe_2023
56291,F,E,maison,1973,44.7,668.0,2021-10-12,53,simule_distributions_ademe_2023
29392,E,E,maison,1989,83.2,482.0,2021-10-12,53,simule_distributions_ademe_2023
35179,D,B,appartement,1983,83.8,296.0,2021-10-12,53,simule_distributions_ademe_2023
35027,D,D,maison,1983,46.0,170.0,2021-10-13,53,simule_distributions_ademe_2023
56054,E,D,appartement,1984,78.5,352.0,2021-10-13,53,simule_distributions_ademe_2023
29147,D,F,appartement,1972,97.7,259.0,2021-10-13,53,simule_distributions_ademe_2023
56063,A,D,appartement,1995,64.7,69.0,2021-10-13,53,simule_distributions_ademe_2023
22152,D,E,appartement,1970,117.7,292.0,2021-10-14,53,simule_distributions_ademe_2023
56252,B,D,maison,1995,93.6,147.0,2021-10-14,53,simule_distributions_ademe_2023
35228,G,E,maison,1956,88.4,580.0,2021-10-14,53,simule_distributions_ademe_2023
22151,G,F,maison,1950,40.6,488.0,2021-10-14,53,simule_distributions_ademe_2023
35233,F,G,appartement,1947,60.4,501.0,2021-10-15,53,simule_distributions_ademe_2023
56221,E,E,appartement,1992,109.5,500.0,2021-10-15,53,simule_distributions_ademe_2023
56207,F,E,appartement,1920,73.7,375.0,2021-10-15,53,simule_distributions_ademe_2023
35073,E,G,appartement,1968,71.1,452.0,2021-10-15,53,simule_distributions_ademe_2023
35155,C,D,appartement,2017,101.3,191.0,2021-10-16,53,simule_distributions_ademe_2023
22376,F,D,immeuble,1924,80.6,595.0,2021-10-16,53,simule_distributions_ademe_2023
35175,E,F,maison,1994,79.1,483.0,2021-10-16,53,simule_distributions_ademe_2023
35055,G,E,maison,1969,82.9,619.0,2021-10-16,53,simule_distributions_ademe_2023
56360,D,B,maison,1994,156.0,191.0,2021-10-17,53,simule_distributions_ademe_2023
29057,C,D,maison,2010,60.3,264.0,2021-10-17,53,simule_distributions_ademe_2023
35311,F,D,maison,1922,52.8,364.0,2021-10-17,53,simule_distributions_ademe_2023
22055,G,C,maison,1955,67.3,556.0,2021-10-17,53,simule_distributions_ademe_2023
22370,G,C,maison,1956,37.1,695.0,2021-10-18,53,simule_distributions_ademe_2023
22336,D,B,maison,1965,89.4,288.0,2021-10-18,53,simule_distributions_ademe_2023
35044,C,D,maison,2009,75.5,183.0,2021-10-18,53,simule_distributions_ademe_2023
56065,E,G,maison,1970,35.3,541.0,2021-10-19,53,simule_distributions_ademe_2023
22392,E,E,maison,1975,54.3,457.0,2021-10-19,53,simule_distributions_ademe_2023
35245,F,A,appartement,1950,86.3,459.0,2021-10-19,53,simule_distributions_ademe_2023
35368,F,F,appartement,1959,59.0,614.0,2021-10-19,53,simule_distributions_ademe_2023
22359,F,D,maison,1925,70.9,334.0,2021-10-20,53,simule_distributions_ademe_2023
35136,E,D,maison,1978,53.5,473.0,2021-10-20,53,simule_distributions_ademe_2023
29092,D,F,maison,1992,153.6,285.0,2021-10-20,53,simule_distributions_ademe_2023
56295,F,F,maison,1947,46.9,361.0,2021-10-20,53,simule_distributions_ademe_2023
56194,D,E,maison,1980,82.0,213.0,2021-10-21,53,simule_distributions_ademe_2023
35340,G,F,appartement,1968,40.8,668.0,2021-10-21,53,simule_distributions_ademe_2023
29223,D,F,maison,1987,58.1,238.0,2021-10-21,53,simule_distributions_ademe_2023
35242,D,G,maison,1979,77.2,188.0,2021-10-21,53,simule_distributions_ademe_2023
35364,C,D,appartement,1993,87.6,233.0,2021-10-22,53,simule_distributions_ademe_2023
22046,G,E,maison,1936,67.6,494.0,2021-10-22,53,simule_distributions_ademe_2023
29273,D,A,appartement,1987,124.1,309.0,2021-10-22,53,simule_distributions_ademe_2023
35222,F,C,appartement,1926,50.7,653.0,2021-10-22,53,simule_distributions_ademe_2023
56222,B,F,maison,1998,111.2,120.0,2021-10-23,53,simule_distributions_ademe_2023
29130,D,G,maison,1988,95.5,215.0,2021-10-23,53,simule_distributions_ademe_2023
56234,D,E,maison,1968,61.0,233.0,2021-10-23,53,simule_distributions_ademe_2023
22250,F,G,appartement,1925,38.1,696.0,2021-10-23,53,simule_distributions_ademe_2023
56111,F,C,maison,1965,87.5,582.0,2021-10-24,53,simule_distributions_ademe_2023
29351,F,G,appartement,1941,123.5,386.0,2021-10-24,53,simule_distributions_ademe_2023
29295,D,F,maison,1991,91.9,304.0,2021-10-24,53,simule_distributions_ademe_2023
35276,D,E,appartement,1988,64.1,290.0,2021-10-24,53,simule_distributions_ademe_2023
29386,E,D,maison,1991,48.5,552.0,2021-10-25,53,simule_distributions_ademe_2023
35161,A,C,immeuble,2013,65.2,75.0,2021-10-25,53,simule_distributions_ademe_2023
29247,G,F,appartement,1951,120.6,536.0,2021-10-25,53,simule_distributions_ademe_2023
29184,E,B,maison,1986,64.0,614.0,2021-10-25,53,simule_distributions_ademe_2023
56115,F,D,maison,1966,45.2,352.0,2021-10-26,53,simule_distributions_ademe_2023
35114,E,E,maison,1988,128.6,500.0,2021-10-26,53,simule_distributions_ademe_2023
35025,E,D,appartement,1966,169.6,620.0,2021-10-26,53,simule_distributions_ademe_2023
35270,B,F,maison,2019,53.7,110.0,2021-10-26,53,simule_distributions_ademe_2023
35306,E,D,maison,1986,36.9,442.0,2021-10-27,53,simule_distributions_ademe_2023
29344,E,D,appartement,1965,53.8,434.0,2021-10-27,53,simule_distributions_ademe_2023
35300,F,E,maison,1929,70.0,519.0,2021-10-27,53,simule_distributions_ademe_2023
56140,E,C,appartement,1981,30.6,583.0,2021-10-27,53,simule_distributions_ademe_2023
29349,D,E,maison,1974,48.4,154.0,2021-10-28,53,simule_distributions_ademe_2023
22276,E,D,appartement,1992,93.2,376.0,2021-10-28,53,simule_distributions_ademe_2023
29368,E,F,maison,1989,216.7,424.0,2021-10-28,53,simule_distributions_ademe_2023
56375,F,G,appartement,1954,39.5,526.0,2021-10-28,53,simule_distributions_ademe_2023
22095,A,E,appartement,2015,27.3,97.0,2021-10-29,53,simule_distributions_ademe_2023
22107,E,C,appartement,1970,70.8,618.0,2021-10-29,53,simule_distributions_ademe_2023
56066,E,C,appartement,1965,61.1,545.0,2021-10-29,53,simule_distributions_ademe_2023
56082,F,E,maison,1938,55.4,639.0,2021-10-30,53,simule_distributions_ademe_2023
56149,F,E,appartement,1922,95.8,547.0,2021-10-30,53,simule_distributions_ademe_2023
22041,B,C,appartement,2012,123.9,135.0,2021-10-30,53,simule_distributions_ademe_2023
22229,D,F,appartement,1989,99.9,206.0,2021-10-30,53,simule_distributions_ademe_2023
29018,E,D,appartement,1986,51.1,609.0,2021-10-31,53,simule_distributions_ademe_2023
35013,F,F,appartement,1945,62.3,404.0,2021-10-31,53,simule_distributions_ademe_2023
22216,C,D,maison,2002,18.0,249.0,2021-10-31,53,simule_distributions_ademe_2023
56009,D,F,appartement,1973,69.2,284.0,2021-10-31,53,simule_distributions_ademe_2023
35134,B,G,appartement,1988,63.2,146.0,2021-11-01,53,simule_distributions_ademe_2023
22274,F,E,appartement,1948,59.6,377.0,2021-11-01,53,simule_distributions_ademe_2023
22003,D,D,appartement,1987,34.6,270.0,2021-11-01,53,simule_distributions_ademe_2023
35305,E,G,maison,1989,99.6,501.0,2021-11-01,53,simule_distributions_ademe_2023
22255,D,C,maison,1974,120.6,316.0,2021-11-02,53,simule_distributions_ademe_2023
29275,C,D,maison,2019,23.2,157.0,2021-11-02,53,simule_distributions_ademe_2023
35036,E,F,appartement,1981,188.5,437.0,2021-11-02,53,simule_distributions_ademe_2023
22377,G,F,immeuble,1937,50.8,700.0,2021-11-02,53,simule_distributions_ademe_2023
35139,A,C,maison,2000,79.6,97.0,2021-11-03,53,simule_distributions_ademe_2023
22316,D,E,maison,1970,41.4,216.0,2021-11-03,53,simule_distributions_ademe_2023
22372,A,F,appartement,1997,40.6,59.0,2021-11-03,53,simule_distributions_ademe_2023
29007,D,D,maison,1989,76.2,164.0,2021-11-03,53,simule_distributions_ademe_2023
56030,F,E,appartement,1925,177.9,433.0,2021-11-04,53,simule_distributions_ademe_2023
35068,F,D,appartement,1922,63.2,667.0,2021-11-04,53,simule_distributions_ademe_2023
56028,D,E,appartement,1992,58.4,221.0,2021-11-04,53,simule_distributions_ademe_2023
35250,G,D,appartement,1958,85.8,429.0,2021-11-04,53,simule_distributions_ademe_2023
35084,F,C,maison,1966,79.1,473.0,2021-11-05,53,simule_distributions_ademe_2023
29250,F,D,maison,1942,86.2,566.0,2021-11-05,53,simule_distributions_ademe_2023
29070,F,D,maison,1924,120.2,411.0,2021-11-05,53,simule_distributions_ademe_2023
29285,E,D,appartement,1990,91.1,687.0,2021-11-05,53,simule_distributions_ademe_2023
56246,D,E,appartement,1971,42.3,220.0,2021-11-06,53,simule_distributions_ademe_2023
56041,F,E,appartement,1957,88.6,658.0,2021-11-06,53,simule_distributions_ademe_2023
29144,G,G,maison,1940,38.9,623.0,2021-11-06,53,simule_distributions_ademe_2023
29368,D,D,maison,1988,81.0,287.0,2021-11-06,53,simule_distributions_ademe_2023
35358,C,B,maison,2007,52.8,196.0,2021-11-07,53,simule_distributions_ademe_2023
29352,E,B,maison,1970,69.3,494.0,2021-11-07,53,simule_distributions_ademe_2023
35183,E,C,appartement,1994,70.6,376.0,2021-11-07,53,simule_distributions_ademe_2023
35330,C,C,appartement,2019,54.9,219.0,2021-11-07,53,simule_distributions_ademe_2023
29344,C,D,appartement,1985,66.2,315.0,2021-11-08,53,simule_distributions_ademe_2023
35234,F,D,immeuble,1923,43.5,600.0,2021-11-08,53,simule_distributions_ademe_2023
22192,D,F,maison,1969,85.4,249.0,2021-11-08,53,simule_distributions_ademe_2023
35215,F,D,maison,1945,36.6,359.0,2021-11-08,53,simule_distributions_ademe_2023
22058,A,D,appartement,2007,150.7,89.0,2021-11-09,53,simule_distributions_ademe_2023
22240,B,E,maison,1986,116.2,63.0,2021-11-09,53,simule_distributions_ademe_2023
22234,B,D,appartement,1987,20.2,112.0,2021-11-09,53,simule_distributions_ademe_2023
56014,F,F,maison,1927,51.3,461.0,2021-11-10,53,simule_distributions_ademe_2023
56031,C,E,appartement,2002,69.2,286.0,2021-11-10,53,simule_distributions_ademe_2023
35163,F,E,appartement,1955,61.2,434.0,2021-11-10,53,simule_distributions_ademe_2023
35385,D,F,appartement,1981,77.3,158.0,2021-11-10,53,simule_distributions_ademe_2023
22044,E,D,appartement,1973,120.2,479.0,2021-11-11,53,simule_distributions_ademe_2023
56184,C,E,maison,2001,40.3,317.0,2021-11-11,53,simule_distributions_ademe_2023
35093,E,D,appartement,1982,21.4,520.0,2021-11-11,53,simule_distributions_ademe_2023
56124,E,E,maison,1989,45.7,658.0,2021-11-11,53,simule_distributions_ademe_2023
56368,A,E,maison,2002,95.6,146.0,2021-11-12,53,simule_distributions_ademe_2023
22202,D,G,maison,1972,52.0,298.0,2021-11-12,53,simule_distributions_ademe_2023
56072,C,G,maison,1995,56.5,307.0,2021-11-12,53,simule_distributions_ademe_2023
56347,F,F,appartement,1937,48.9,463.0,2021-11-12,53,simule_distributions_ademe_2023
56075,E,F,appartement,1977,31.9,463.0,2021-11-13,53,simule_distributions_ademe_2023
35211,E,D,maison,1993,38.5,521.0,2021-11-13,53,simule_distributions_ademe_2023
56318,C,E,maison,2011,93.1,307.0,2021-11-13,53,simule_distributions_ademe_2023
29395,D,G,appartement,1967,70.9,167.0,2021-11-13,53,simule_distributions_ademe_2023
29277,F,E,maison,1938,141.4,689.0,2021-11-14,53,simule_distributions_ademe_2023
56259,G,E,maison,1972,117.8,639.0,2021-11-14,53,simule_distributions_ademe_2023
56109,C,G,maison,1993,42.6,319.0,2021-11-14,53,simule_distributions_ademe_2023
29253,E,C,maison,1985,114.0,398.0,2021-11-14,53,simule_distributions_ademe_2023
56030,A,D,maison,2003,63.6,69.0,2021-11-15,53,simule_distributions_ademe_2023
56039,F,A,maison,1941,118.6,339.0,2021-11-15,53,simule_distributions_ademe_2023
56250,E,E,appartement,1994,303.4,400.0,2021-11-15,53,simule_distributions_ademe_2023
35171,D,F,maison,1967,45.3,215.0,2021-11-15,53,simule_distributions_ademe_2023
35235,E,E,maison,1971,76.9,405.0,2021-11-16,53,simule_distributions_ademe_2023
56065,B,F,maison,1995,121.9,61.0,2021-11-16,53,simule_distributions_ademe_2023
29154,E,E,appartement,1979,63.6,339.0,2021-11-16,53,simule_distributions_ademe_2023
35121,E,E,maison,1977,57.2,688.0,2021-11-16,53,simule_distributions_ademe_2023
56259,D,F,appartement,1984,56.8,180.0,2021-11-17,53,simule_distributions_ademe_2023
35347,G,E,maison,1938,34.2,521.0,2021-11-17,53,simule_distributions_ademe_2023
29053,D,E,appartement,1990,75.8,157.0,2021-11-17,53,simule_distributions_ademe_2023
22269,C,F,appartement,2009,126.8,249.0,2021-11-17,53,simule_distributions_ademe_2023
56158,F,D,maison,1957,138.7,359.0,2021-11-18,53,simule_distributions_ademe_2023
22146,D,F,maison,1974,75.1,221.0,2021-11-18,53,simule_distributions_ademe_2023
35071,E,E,maison,1970,78.4,651.0,2021-11-18,53,simule_distributions_ademe_2023
